key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735663566,Copolymerization of Vinylidene Fluoride and Acrylic Acid in Supercritical Carbon Dioxide,2010,1,1,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,"[""0887-624X"", ""1099-0518""]",48,1,109-121,NA,NA,NA,NA,NA,"The free-radical Copolymerization of vinylidene fluoride (VDF) and acrylic acid (AA) was carried out in supercritical carbon dioxide using both precipitation and dispersion techniques in the presence of an ammonium carboxylate perfluoropolyether compound. Formation of a copolymer was confirmed by variable contact time CP MAS NMR spectroscopy. Macromolecular matrices were significantly enriched in AA with respect to the initial feed composition and we found that the nonfluorinated monomer has a much higher reactivity ratio with respect to VDF. The cumulative concentration, crystallinity, and water affinity of the synthesized copolymers could be modified changing the initial feed composition, the density of the polymerization mixture, the specific interfacial area of the polymer phase, and the polymerization time. The solubility of the macromolecular product in water was greatly affected by its composition. (C) 2009 Wiley Periodicals, Inc. J Polym Sci Part A: Polym Chem 48: 109-121, 2010",NA,10.1002/pola.23766,Carbon Dioxide;Fluorides,NA,NA
rayyan-735664254,High Concentrations of Unidentified Extractable Organofluorine Observed in Blubber from a Greenland Killer Whale (Orcinus orca),2020,NA,NA,Environmental Science and Technology Letters,NA,7,12,909-915,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096100467&doi=10.1021%2facs.estlett.0c00661&partnerID=40&md5=a41104acb9ff6604f6b546fc41e5d909,NA,NA,NA,"It is generally accepted that per- and polyfluoroalkyl substances (PFASs) occur primarily in protein-rich tissues such as blood and liver, but few studies have examined the occurrence of legacy and novel PFASs in lipid-rich tissues such as blubber. Here we report the distribution of 24 PFASs, total fluorine, and extractable organic fluorine (EOF) in eight different tissues of a killer whale (Orcinus orca) from East Greenland. The sum of target PFAS concentrations was highest in liver (352 ng/g of wet weight) and decreased in the following order: blood > kidney ≈ lung ≈ ovary > skin ≈ muscle ≈ blubber. Most of the EOF consisted of known PFASs in all tissues except blubber, which displayed the highest concentration of EOF, almost none of which was attributed to targeted PFASs. Suspect screening using high-resolution mass spectrometry revealed the presence of additional PFASs but is unlikely to explain the high concentrations of EOF in blubber. While the identity of this unknown organofluorine and its pervasiveness in marine mammals require further investigation, this work suggests that exposure of killer whales to organofluorine substances may be underestimated by determination of legacy PFASs exclusively in liver or blood. © 2020 American Chemical Society.",NA,10.1021/acs.estlett.0c00661,Blood;Polyfluoroalkyl substances;Histology;Mammals;Mass spectrometry;Tissue;High resolution mass spectrometry;Fluorine;Marine mammals;Total fluorine;Organofluorine;Organic fluorine;Killer whale;Lipid-rich tissues,NA,NA
rayyan-735664131,Synthesis of samarium doped ferrite and its enhanced photocatalytic degradation of perfluorooctanoic acid (PFOA),2021,NA,NA,Optical Materials,NA,122,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117385762&doi=10.1016%2fj.optmat.2021.111636&partnerID=40&md5=d5b02f5a428aa95e3ed9f78081c8b134,NA,NA,NA,"A novel samarium doped ferrite composite material was prepared successfully by using the chemical co-precipitation method, which was used for the photocatalytic degradation of perfluorooctanoic acid (PFOA). The samarium doped ferrite was characterized by XRD, FT-IR, SEM, XPS, UV–vis and VSM. The results revealed the catalyst could be a typical soft magnetic material with a spinel structure, which has uniform particle size (100–200 nm), and good photoresponse in the wavelength range of 200–700 nm. Satisfactory photocatalytic activity of the samarium doped ferrite material was verified, that is the PFOA (0.5 mmol L−1) with degradation efficiency of 48.61% could be achieved in 120 min under UV irradiation at 185 nm. After conducting the cycle experiments, excellent stability and good magnetic recovery performance of the samarium doped ferrite were found. The free radical capture test signified that the h+ and •OH could play major roles in the PFOA initial oxidation, simultaneously. Moreover, possible mechanisms of the PFOA degradation was studied by analyzing the intermediate products using the HPLC method. These results suggest that samarium doped ferrite is a promising photocatalyst in the PFOA wastewater treatment. © 2021 Elsevier B.V.",NA,10.1016/j.optmat.2021.111636,Perfluorooctanoic acid;Magnetic materials;PFOA;Wastewater treatment;Free radicals;Photocatalysis;Particle size;Irradiation;]+ catalyst;Chemical coprecipitation method;Composites material;Ferrite;Ferrite composites;Photocatalytic activity;Photocatalytic degradation;Photodegradation;Precipitation (chemical);Samarium;Samarium doped ferrite;Spinel structure;UV Light;UV-light;XRD,NA,NA
rayyan-735663377,Concentrations of halogenated natural products versus PCB 153 in bivalves from the North and Baltic Seas,2014,8,15,SCIENCE OF THE TOTAL ENVIRONMENT,"[""0048-9697"", ""1879-1026""]",490,NA,994-1001,NA,NA,NA,NA,NA,"Different halogenated natural products (HNPs) have been reported to occur in marine wildlife, particularly from regions with comparably little contamination with anthropogenic pollutants. The North Sea and the Baltic Sea have been known as a marine site heavily polluted with organohalogen compounds, and especially with polychlorinated biphenyls (PCBs). In this study we wished to determine the current abundance of HNPs in comparison with 2,2', 4,4', 5,5'-hexachlorobiphenyl (PCB 153), i.e. the major PCB congener in marine biota. For this purpose, forty blue mussels (Mytilus edulis) and oysters (Crassostrea gigas) from seven sites were analyzed on HNPs and PCB 153. Most of the samples contained HNPs in the form of polyhalogenated 1'-methyl-1,2'-bipyrroles (PMBPs including Q1) and the mixed halogenated compound MHC-1. In addition we determined several polyhalogenated 1,1'-dimethyl-2,2'-bipyrroles (PDBPs), 2,3,4,5-tetrabromo-N-methylpyrrole and several novel homologs, as well as polybrominated N-methylindoles. The occurrence of these HNP groups were considerably different in the samples from different regions with varying sum concentrations up to 1930 mu g/kg lipids in blue mussels from Heligoland (North Sea) and much lower concentrations in samples from the Baltic Sea (up to 13 mu g/kg lipids). The concentrations of HNPs varied by two orders of magnitude, compared to a factor of 10 for PCB 153, suggesting that HNPs are more spatially (and perhaps temporally) variant than POPs. In the North Sea region Heligoland, HNPs were more abundant than PCB 153. (C) 2014 Elsevier B.V. All rights reserved.",NA,10.1016/j.scitotenv.2014.05.053,character(0),NA,NA
rayyan-735662888,Uptake of perfluorooctane sulfonate (PFOS) by wheat (<i>Triticum aestivum</i> L.) plant,2013,1,1,CHEMOSPHERE,0045-6535,91,2,139-144,NA,NA,NA,NA,NA,"Perfluorooctane sulfonate (PFOS) is a highly persistent organic pollutant which has raised many concerns in recent years. Research focusing on plant uptake of PFOS is very necessary when considering its risk of transfer from soil into food chain. In this work, the uptake of PFOS by wheat (Triticum aestivum L) which is the most main food crop in northern China, was studied. To predict the kinetic uptake limit, the partition-dominated equilibrium sorption of PFOS by roots of wheat was determined. The uptake of PFOS from water at a fixed concentration (1 mu g mL(-1)) increased with exposure time in approach to steady states and the observed uptake was lower than its limit, due presumably to the PFOS dissipation in wheat. The influences of the environmental factors on plant uptake of PFOS were investigated. The concentrations of PFOS measured in the plant compartments increased with increasing salinity (0.03-7.25 psu), temperature (20-30 degrees C) and concentration (0.1-100 mg L-1) at the ranges tested, whereas the maximum uptake of PFOS was found at pH = 6 with increasing pH from 4 to 10. In addition, in all of the cases, the average levels of PFOS detected in the roots were higher than those in the shoots. (C) 2012 Elsevier Ltd. All rights reserved.",NA,10.1016/j.chemosphere.2012.11.036,Sulfones,NA,NA
rayyan-735664136,The Nrf2a pathway impacts zebrafish offspring development with maternal preconception exposure to perfluorobutanesulfonic acid,2022,NA,NA,Chemosphere,NA,287,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114700302&doi=10.1016%2fj.chemosphere.2021.132121&partnerID=40&md5=313bdfc42abe4e4243b58f1bc3266297,NA,NA,NA,"Since the voluntary phaseout of perfluorooctanesulfonic acid (PFOS), smaller congeners, such as perfluorobutanesulfonic acid (PFBS) have served as industrial replacements and been detected in contaminated aquifers. This study sought to examine the effects of a maternal preconception PFBS exposure on the development of eggs and healthy offspring. Adult female zebrafish received a one-week waterborne exposure of 0.08, 0.14, and 0.25 mg/L PFBS. After which, females were bred with non-exposed males and embryos collected over 5 successful breeding events. PFBS concentrations were detected in levels ranging from 99 to 253 pg/embryo in the first collection but were below the limit of quantitation by fourth and fifth clutches. Therefore, data were subsequently binned into early collection embryos in which PFBS was detected and late collections, in which PFBS was below quantitation. In the early collection, embryo 24 h survival was significantly reduced. In the late collection, embryo development was impacted with unique patterns emerging between Nrf2a wildtype and mutant larvae. Additionally, the impact of nutrient loading into the embryos was assessed through measurement of fatty acid profiles, total cholesterol, and triglyceride content. There were no clear dose-dependent effects, but again unique patterns were observed between the genotypes. Preconception PFBS exposures were found to alter egg and embryo development, which is mediated by direct toxicant loading in the eggs, nutrient loading into eggs, and the function of Nrf2a. These findings provide insight into the reproductive and developmental effects of PFBS and identify maternal preconception as a novel critical window of exposure. © 2021 Elsevier Ltd",NA,10.1016/j.chemosphere.2021.132121,PFAS;Female;Fluorocarbons;Humans;Animals;Article;Sulfonic Acids;Maternal Exposure;animal;female;fluorocarbon;male;Male;nonhuman;unclassified drug;comparative study;survival;animal tissue;lipid;breeding;adult;genetics;sulfonic acid derivative;embryo development;Embryonic Development;embryo;Fatty acids;human;progeny;cholesterol blood level;fatty acid analysis;linolenic acid;palmitic acid;triacylglycerol blood level;limit of quantitation;zebra fish;perfluorobutanesulfonic acid;egg development;transcription factor Nrf2;Zebrafish;fatty acid;cholesterol;cyprinid;Danio rerio;triacylglycerol;embryonic development;Aquifers;lipid storage;Nutrients;yolk sac;genotype;maternal exposure;pancreas islet beta cell;Loading;Aquatic toxicology;Adult females;aquifer pollution;arachidonic acid;Contaminated aquifer;Embryo development;fatty acid desaturation;genotype-environment interaction;Hydrogeology;icosapentaenoic acid;lipid brain level;Nrf2 signaling;nutrient dynamics;nutrient loading;Nutrient loading;Perfluorobutanesulphonic acid;PFBS;Reproductive toxicologies;Reproductive toxicology;swim bladder;transcription factor Nrf2a;Waterborne exposure,NA,NA
rayyan-735664255,Environment occurrence of perfluoroalkyl acids and associated human health risks near a major fluorochemical manufacturing park in southwest of China,2020,NA,NA,Journal of Hazardous Materials,NA,396,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083009756&doi=10.1016%2fj.jhazmat.2020.122617&partnerID=40&md5=5f4bbfdfd10407827f661fc137f2346a,NA,NA,NA,"Despite China being the largest global manufacturer of perfluoroalkyl acids (PFAAs), few studies have been carried out on the environmental occurrence and associated human health risks of PFAAs emitted from manufacturing sites in China. Here, river water, tap water, soil and leaf samples were collected around a major fluorochemical manufacturing park (FMP) in the southwest of China in 2019. High ΣPFAA concentrations (sum of 12 PFAAs) of 3817 ng/L, 3254 ng/L, 322−476 ng/g dw and 23401–33749 ng/g dw were measured near the FMP in river water, tap water, soil and leaves, respectively, indicating that the FMP is a point source of PFAAs. PFOA was the predominant PFAA in all samples (58.5–98.6 %) indicating the production or use of PFOA at the FMP. PFOA concentrations in most tap water samples (> 300 ng/L in 31 of 38 samples) exceeded the U.S. EPA health advisory. Proportions of branched PFOA isomers in all samples were in 5.9–47.4 %, suggesting the production or use of PFOA manufactured by electrochemical fluorination at the FMP. It is recommended to focus more attention on branched PFOA isomers in the future because otherwise health risks may be underestimated due to their relatively high proportions in China. © 2020 Elsevier B.V.",NA,10.1016/j.jhazmat.2020.122617,Perfluoroalkyl acids;Alkanesulfonic Acids;Fluorocarbons;Humans;Article;Environmental Monitoring;China;concentration (parameter);fluorocarbon;nonhuman;perfluoroalkyl acid;unclassified drug;environmental monitoring;Health risks;water pollutant;concentration (composition);alkanesulfonic acid;toxicity;human;river water;soil;water sampling;drinking water;Soil;soil pollution;chemical analysis;water contamination;health hazard;analysis;Caprylates;octanoic acid derivative;pollution;health risk;Environmental Protection Agency;plant leaf;sampling;Isomers;Health;public health;Health risk;tap water;industrial area;acid;electrochemistry;River water;Manufacture;manufacturing;Water Pollutants;Chemical;Environmental occurrence;Human health risks;point source pollution;Tap-water samples;environmental issue;Electrochemical fluorination;Fluorochemical manufacturing plant;Manufacturing sites;Point sources;Water resources;Humanities;Humanism,NA,NA
rayyan-735663772,Hexafluoropropylene oxide trimer acid exposure triggers necroptosis and inflammation through the Wnt/β-catenin/NF-κB axis in the liver,2023,NA,NA,Science of the Total Environment,NA,905,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171188570&doi=10.1016%2fj.scitotenv.2023.167033&partnerID=40&md5=997a3ce58b4da55c9fa5a4420640ef17,NA,NA,NA,"Hexafluoropropylene oxide trimer acid (HFPO-TA), an emerging alternative to perfluorooctanoic acid (PFOA), has recently been identified as a significant environmental pollutant. Nevertheless, there is a scarcity of studies regarding the hepatotoxic effects of HFPO-TA. Here, we investigated the types and potential mechanisms of liver damage caused by HFPO-TA. Initially, we validated that the introduction of HFPO-TA resulted in the Wnt/β-catenin signaling (W/β signaling) activation, as well as the induction of necroptosis and inflammation, both in the liver of mice and in HepG2 cells. Subsequently, we established that the W/β signaling mediated the necroptosis and inflammation observed in the liver and HepG2 cells exposed to HFPO-TA. Finally, we demonstrated that the phosphorylated form of NF-κB p65 (p-NF-κB p65) played a role in mediating the necroptosis and inflammation, and its activity could be regulated by the W/β signaling pathway in the liver of mice and HepG2 cells exposed to HFPO-TA. In conclusion, our investigation elucidates the role of HFPO-TA in inducing necroptosis and inflammation in the liver, which is facilitated through the activation of the W/β/NF-κB axis. © 2023 Elsevier B.V.",NA,10.1016/j.scitotenv.2023.167033,Humans;Article;Liver;male;nonhuman;unclassified drug;animal experiment;controlled study;pollutant;mouse;Mammals;Perfluorooctanoic acid;pollution exposure;Hexafluoropropylene oxide;liver;oxide;human;industrial chemical;Exposed to;protein function;animal cell;signal transduction;human cell;Hep-G2 cell line;immunoglobulin enhancer binding protein;Chemical activation;liver injury;transcription factor RelA;acid;beta Catenin;Catenin signaling;protein phosphorylation;inflammation;Pathology;3;hepatitis;Inflammation;Cell signaling;3-tetrafluoro-2-(heptafluoropropoxy)-propanoate;ammonium 2;beta catenin;canonical Wnt signaling;Hep-g2 cells;hexafluoropropylene oxide trimer acid;Hexafluoropropylene oxide trimer acid;HFPO-TA;necroptosis;Necroptosis;NF-kappa B;Oligomers;Signaling;trimerization;W/β/NF-κb axis;W/β/NF-κB axis;Wnt protein;Wnt signaling;β-catenin,NA,NA
rayyan-735665032,The relevance of environmental quality standards for biota in the evaluation of the ecological quality of aquatic ecosystems,2022,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10067/1867110151162165141,eng,NA,NA,"Abstract: Aquatic chemical pollution, mainly of anthropogenic origin, is a global issue. A specific group of persistent pollutants with distinct hydrophobic/lipophilic characteristics tend to biomagnify (i.e. reaching high concentrations in higher trophic levels) and exhibit low detection rates in water samples. Therefore, within the Water Framework Directive, Environmental Quality Standards were derived for 11 priority compounds and their derivatives. These are to be measured in biota specifically (EQSbiota), in order to assess the risk of secondary poisoning of top predators (including humans) and include hexachlorobenzene (HCB), hexachlorobutadiene (HCBD), mercury (Hg), brominated diphenyl ethers (PBDE), perfluorooctane sulfonate (PFOS), hexabromocyclododecane (HBCD), dicofol, dioxins and dioxin-like compounds, heptachlor and heptachlor epoxide, fluoranthene and benzo(a)pyrene. In this PhD, the relevance of the current EQSbiota with regards to ecological quality of aquatic freshwater and brackish ecosystems was evaluated. The study was built around the EQSbiota monitoring in Flanders on 44 sampling locations. The abovementioned compounds and PCBs were analysed in indigenous European perch (Perca fluviatilis) and eel (Anguilla anguilla) in its juvenile ‘yellow eel’ stage. However, benzo(a)pyrene and fluoranthene were analysed in transplanted caged bivalves because of their fast metabolization in fish. Accumulated concentrations were checked for compliance against the current standards and compared to passive sampler data. The main motivation for this PhD was that, despite frequent exceedances of the some EQSbiota (often with a large factor), no apparent effects on the aquatic ecosystem (including secondary poisoning) are reported in literature. Next, two case studies were included on accumulation patterns of Hg and PFAS. In contrast to the other lipophilic compounds, they show a high affinity for proteins. For Hg, accumulation in muscle and liver tissue was compared between the two fish species and linked to ...",NA,NA,Biology,NA,NA
rayyan-735664825,"Perfluorinated compounds in milk, milk powder and yoghurt purchased from markets in China",2010,NA,NA,Chinese Science Bulletin,NA,55,11,1020-1025,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952267494&doi=10.1007%2fs11434-010-0055-0&partnerID=40&md5=4f4c2b7afaaba2ac75c6c26a72485c6f,NA,NA,NA,"The exposure to perfluorinated compounds (PFCs) through the diet for humans is of great concern. Among the diet, dairy products are in great demand. This paper reports the study on the levels of 9 perfluorinated acids and 2 fluorotelomer acids in milk, milk powder and yoghurt purchased from Chinese markets from 2008 to 2009. The analytes were quantitated by high performance liquid chromatography/electrospray tandem mass spectrometry (HPLC-ESI-MS/MS). In milk samples, perfluoroheptanoic acid (PFHpA) and perfluorononanoic acid (PFNA) were detected frequently, both in 68% of samples. In milk powder samples, perfluorooctane sulfonate (PFOS), perfluorooctanoic acid (PFOA) and PFNA were the only detected PFCs and none of them was observed in more than 35% of samples. In yoghurt, PFOA was the most frequently detected compound, found in 69% of samples. None of fluorotelomer acids was observed in any samples. The mean concentrations of total PFCs were 178 pg/g (wet weight) in milk, 98 pg/g (dry weight) in milk powder and 42 pg/g in yoghurt (wet weight). It is notable that the data of this study indicate significant differences (P<0.001) among three kinds of packaging of milk in the concentration of total PFCs. A preliminary human health risk assessment of milk and dairy products consumption was conducted in this study. For adults, the mean daily intake of PFOS and total PFCs was equal to or lower than 23 and 167 pg kg-1 d-1 (body weight), respectively. © Science in China Press and Springer Berlin Heidelberg 2010.",NA,10.1007/s11434-010-0055-0,Milk;Perfluorinated compounds;Milk powder;Yoghurt;China;Powders;Milk Ejection,NA,NA
